1986
2032
12
125
0.4
3e-05
3
 0.576318 0.15893 0.114029 0.0944966 0.0228196 0.0183227 0.0118931 0.00151695 0.00115836 0.000292589 0.00020551 1.73485e-05
 0.26648 0.451195 0.147577 0.0580632 0.0513706 0.0106917 0.00827678 0.00480857 0.000922291 0.00036928 0.000196512 5.01083e-05
 0.181666 0.25065 0.391524 0.130847 0.0224159 0.0129863 0.00620865 0.00211497 0.00104557 0.00033198 0.000187868 2.21647e-05
 0.28571 0.308485 0.264342 0.0792373 0.0433621 0.0104579 0.00544032 0.00179806 0.000600274 0.000415725 0.000116992 3.41251e-05
 0.288367 0.310973 0.209116 0.124186 0.0382906 0.0227361 0.00342655 0.00155531 0.000805172 0.000338733 0.000126015 8.01195e-05
 0.161364 0.478346 0.229388 0.0980427 0.0193909 0.00857486 0.00316356 0.000941995 0.00038128 0.000284876 9.62193e-05 2.5489e-05
 0.386171 0.190846 0.205908 0.132355 0.0519364 0.0231554 0.00656549 0.00208012 0.0005256 0.000312047 9.99021e-05 4.44796e-05
 0.254354 0.39256 0.150123 0.121868 0.0419162 0.0274985 0.00720695 0.00303241 0.00105836 0.000221333 0.000115405 4.64306e-05
 0.248191 0.222805 0.2577 0.176965 0.0609314 0.0214725 0.00647984 0.00382834 0.00098717 0.000501562 8.56813e-05 5.37807e-05
 0.370905 0.261235 0.190588 0.101724 0.045465 0.0177774 0.00715964 0.00279771 0.00139357 0.000793293 0.000116688 4.46697e-05
 0.19935 0.405999 0.21095 0.113303 0.0258143 0.0339063 0.00609714 0.00306894 0.000846995 0.000340709 0.000257967 6.56404e-05
 0.247977 0.239755 0.34584 0.073549 0.0418979 0.0282926 0.0146961 0.00486221 0.00205442 0.000799044 0.000174781 0.000102183
 0.199324 0.399885 0.135746 0.176827 0.0625114 0.00918069 0.00884658 0.00508709 0.0013032 0.00105539 0.000166037 6.78718e-05
 0.297425 0.253422 0.349935 0.0512525 0.0280469 0.0101672 0.00659852 0.00161422 0.00104074 0.000310199 0.000134003 5.41708e-05
13213.4
5.34579
9153.76
0.526591
2.0049
0.785685
#eof
999
